"T","mu_theta_1_if","mu_theta_1_slab","theta_2_if","theta_2_slab","theta_3","theta_4_if","theta_4_slab","theta_5","mu_theta_6","mu_theta_6b","mu_theta_7","theta_9_if","theta_9_slab","theta_6xc","theta_1_slab_Ca_smallM","theta_1_if_reg_Al","theta_1_if_reg_Ca","theta_1_if_reg_CAM","theta_1_if_reg_Ja","theta_1_if_reg_NZ","theta_1_if_reg_SA","theta_1_if_reg_Tw","theta_1_slab_reg_Al","theta_1_slab_reg_Ca","theta_1_slab_reg_CAM","theta_1_slab_reg_Ja","theta_1_slab_reg_NZ","theta_1_slab_reg_SA","theta_1_slab_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta_6_x1_reg_Al","theta_6_x1_reg_Ca","theta_6_x1_reg_CAM","theta_6_x1_reg_Ja","theta_6_x1_reg_NZ","theta_6_x1_reg_SA","theta_6_x1_reg_Tw","theta_6_x2_reg_Al","theta_6_x2_reg_Ca","theta_6_x2_reg_CAM","theta_6_x2_reg_Ja","theta_6_x2_reg_NZ","theta_6_x2_reg_SA","theta_6_x2_reg_Tw","theta_6_x3_reg_Al","theta_6_x3_reg_Ca","theta_6_x3_reg_CAM","theta_6_x3_reg_Ja","theta_6_x3_reg_NZ","theta_6_x3_reg_SA","theta_6_x3_reg_Tw","theta_6_1_reg_Al","theta_6_1_reg_Ca","theta_6_1_reg_CAM","theta_6_1_reg_Ja","theta_6_1_reg_NZ","theta_6_1_reg_SA","theta_6_1_reg_Tw","theta_6_2_reg_Al","theta_6_2_reg_Ca","theta_6_2_reg_CAM","theta_6_2_reg_Ja","theta_6_2_reg_NZ","theta_6_2_reg_SA","theta_6_2_reg_Tw","theta_6_3_reg_Al","theta_6_3_reg_Ca","theta_6_3_reg_CAM","theta_6_3_reg_Ja","theta_6_3_reg_NZ","theta_6_3_reg_SA","theta_6_3_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta_1_f","psi_theta_1_if","psi_theta_6","psi_theta_6b","psi_theta_7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9","theta_1_if_reg_global","theta_1_slab_reg_global","theta7_reg_global","theta_6_x1_reg_global","theta_6_x2_reg_global","theta_6_x3_reg_global","theta_6_1_reg_global","theta_6_2_reg_global","theta_6_3_reg_global"
-1,6.47518,9.16581,-2.20581,-2.60325,0.124849,1.0656,1.31166,0.0168706,-0.00111102,-0.00277511,1.7081,0.012102,0.0114073,-0.278777,8.65982,6.41569,6.48203,6.48337,6.46366,6.51962,6.57368,6.53593,9.17214,9.16974,9.16271,9.1723,9.16255,9.16904,9.16537,1.42904,1.45471,1.96381,1.52761,1.76398,2.14107,1.66957,-0.00259062,-0.00331362,-0.00391361,-0.00427418,-0.00376176,-0.0014772,-0.00149738,-0.00241744,-0.0016428,-0.00109972,-0.00140764,-0.00293184,-0.00135208,-0.00199053,-0.00105717,-0.00119281,-0.00296976,-0.000567516,-0.00313841,-0.00335169,-0.0029334,-0.00427462,-0.00174542,-0.00255746,-0.00316974,-0.00275511,-0.00311382,-0.00322505,-0.00180084,-0.00138385,-0.00144615,-0.00190356,-0.000813578,-0.0011186,-0.00191869,-0.00353881,-0.00330062,-0.0022835,-0.00422285,-0.0017804,-0.000423581,-0.00332897,23.1742,-5.9879,0.878369,0.213559,0.510252,0.465094,0.0971431,0.00496288,0.000557659,0.00104087,0.267259,1,-0.382777,0.718962,0.0878505,0.211526,-0.0350707,0.681947,0.211681,0.398218,0,0.923841,-0.200903,0.347164,0.0473845,0.832955,-0.15314,-0.250654,0.0410851,0,0,0.66538,0.254172,-0.0414899,-0.257047,0.150788,0.0936525,0.38552,0,0,0,0.898419,-0.336144,-0.0446038,-0.13962,-0.264786,-0.119876,0,0,0,0,0.915586,0.145152,-0.0415963,-0.37335,-0.288695,0,0,0,0,0,0.464569,-0.0838733,-0.368125,-0.494215,0,0,0,0,0,0,0.678602,0.32518,0.0455949,0,0,0,0,0,0,0,0.657901,-0.000801819,0,0,0,0,0,0,0,0,0.589123,6.552330769771976,9.166422466457396,1.6107376978437256,-0.0032556175686039223,-0.0018277666321624983,-0.0019628678668150326,-0.0026528096750933813,-0.0014348341860008127,-0.0031383748642354924
-1,6.63887,9.57432,-2.24374,-2.69065,0.128459,1.07583,1.31016,0.100726,-0.00116006,-0.00283915,1.66825,0.011311,0.0158929,-0.36975,8.7648,6.60509,6.51163,6.57077,6.67101,6.58063,6.5594,6.59725,9.5518,9.55054,9.65894,9.5658,9.611,9.55898,9.54605,1.42377,1.67849,1.87556,1.53785,1.71263,2.087,1.65404,-0.00463049,-0.00225232,-0.00168743,-0.00405199,-0.00396305,-0.000978265,-0.0000181145,-0.00410321,-0.00114278,0.000171979,-0.0011039,-0.00275826,-0.00107422,-0.00313349,-0.00286035,-0.00520825,-0.00394344,-0.000381692,-0.00435311,-0.00196831,-0.00458103,-0.00183554,0.000239113,-0.0023018,-0.00478308,-0.000897688,-0.00300161,-0.00310699,-0.00147548,-0.00104632,-0.000580748,-0.00197652,-0.000724083,-0.000820584,-0.00153948,-0.00426765,-0.00329006,-0.00165389,-0.00469379,-0.00596455,-0.00142127,-0.00341777,14.6681,-14.1066,0.977483,0.21336,0.50922,0.429683,0.0847271,0.0417723,0.000375532,0.00170344,0.149881,1,-0.247129,-0.417387,-0.0277245,-0.370394,0.481654,-0.766708,-0.335576,0.0477881,0,0.968983,0.112625,-0.0438153,0.162705,0.183188,0.158664,0.397894,0.00540975,0,0,0.901723,0.145032,-0.00649923,0.037692,-0.246948,0.12129,0.23472,0,0,0,0.988067,0.248168,-0.0367391,-0.0648936,0.196335,0.335841,0,0,0,0,0.880174,0.183278,-0.172299,-0.203684,-0.0526962,0,0,0,0,0,0.835518,-0.279985,-0.378382,0.0605774,0,0,0,0,0,0,0.46229,0.0812181,0.041317,0,0,0,0,0,0,0,0.696099,0.386471,0,0,0,0,0,0,0,0,0.819934,6.584109167198132,9.560183371775102,1.6862998108431724,-0.0039034284472090727,-0.002007831346173662,-0.0022791199800896132,-0.0026897229061342816,-0.0011318855133528054,-0.004389125673986095
-1,6.28513,9.19684,-2.20101,-2.61338,0.126563,1.13908,1.28989,0.0442598,-0.00130829,-0.00269142,1.59056,0.0208599,0.00993973,-0.288375,8.60699,6.28511,6.28511,6.28515,6.28505,6.28515,6.28534,6.28519,9.19964,9.21331,9.18092,9.19531,9.20491,9.23651,9.18911,1.39586,1.49952,1.90431,1.54521,1.83362,2.04524,1.69463,-0.0030085,-0.00232472,-0.00440274,-0.00428537,-0.00218302,-0.00160613,-0.000816655,-0.00261452,-0.0026619,-0.000436712,-0.00125592,-0.00301827,-0.00155715,-0.00367089,-0.00369191,-0.00368926,-0.00241237,-0.000583659,-0.00257257,-0.00427524,-0.00442294,-0.00314796,-0.00246294,-0.00363802,-0.00303515,-0.00267302,-0.00360404,-0.0020544,-0.00177053,-0.00151606,-0.00136098,-0.00187015,-0.000875264,-0.00115889,-0.00196603,-0.00281519,-0.000659882,-0.00113795,-0.00390835,-0.000542215,-0.00482767,-0.00331701,11.1596,-10.9425,0.897504,0.211533,0.50902,0.450475,0.000119952,0.0188684,0.00068451,0.00121393,0.227817,1,0.0606992,0.632824,-0.0422695,0.174678,-0.554042,0.505494,0.107547,-0.244912,0,0.998156,-0.21087,0.541624,-0.338724,-0.289554,0.033595,0.450011,-0.0625262,0,0,0.745029,0.133995,0.316223,-0.0349572,-0.398728,0.0685846,0.381118,0,0,0,0.828796,-0.550638,-0.444324,0.219305,-0.173902,-0.0670205,0,0,0,0,0.671978,-0.0777268,0.216471,-0.417398,-0.449966,0,0,0,0,0,0.63601,0.58874,0.269575,-0.221441,0,0,0,0,0,0,0.37788,0.0311194,0.408162,0,0,0,0,0,0,0,0.709308,0.216805,0,0,0,0,0,0,0,0,0.566798,6.285203848751792,9.162528949157716,1.714542648502923,-0.0062740496019897014,-0.0014817540697706153,-0.0011577863782981656,-0.003196972638662792,-0.0022533501734880767,-0.0014008145243319177
-1,6.38615,9.52019,-2.23813,-2.70073,0.133159,1.0174,1.30732,0.387235,-0.00124646,-0.00251313,1.55286,0.0223074,0.00963833,-0.333123,8.92679,6.38547,6.38568,6.38778,6.386,6.3862,6.38668,6.38595,9.51823,9.51602,9.51694,9.52347,9.51902,9.52687,9.51421,1.31261,1.47129,1.4883,1.52782,1.75732,2.05721,1.66146,-0.00354382,-0.00384702,-0.00219712,-0.00423398,-0.00214644,-0.00126695,-0.000900746,-0.00463114,-0.00269672,-0.000782239,-0.00131867,-0.00339351,-0.00176048,-0.00280987,-0.00272448,-0.00251455,-0.00195574,-0.000486603,-0.00491206,-0.00314632,-0.00271588,-0.00374521,-0.000236471,-0.00436596,-0.00266131,-0.00454367,-0.00294847,-0.00273199,-0.0017662,-0.00134192,-0.000714979,-0.00207465,-0.000373407,-0.0011819,-0.00185035,-0.00259602,-0.00361002,-0.000627517,-0.00398323,-0.00053258,-0.00348996,-0.00165967,7.72886,-17.1759,0.959587,0.217502,0.514098,0.472844,0.000800447,0.00716293,0.000706604,0.00118392,0.239363,1,-0.109718,0.484662,0.411315,0.518015,0.461242,0.0312717,-0.182902,0.0174675,0,0.993963,-0.24663,0.357517,0.234449,0.254975,-0.426198,-0.406132,-0.0567716,0,0,0.839212,0.0169824,0.0947725,0.127723,0.0728401,-0.392979,-0.541768,0,0,0,0.83828,-0.0247535,-0.0355797,-0.089387,-0.0450673,0.314722,0,0,0,0,0.816762,0.458274,-0.0613498,0.0650666,0.00095696,0,0,0,0,0,0.703313,0.155887,-0.403755,-0.30398,0,0,0,0,0,0,0.880918,0.034904,-0.27236,0,0,0,0,0,0,0,0.690413,-0.138547,0,0,0,0,0,0,0,0,0.646629,6.385865975111013,9.531144696439972,1.5074154584932262,-0.0026485181278594295,-0.0028411000023274907,-0.0019948130739549444,-0.003736412370995865,-0.000757598528258754,-0.0031937350395766545
-1,6.47026,9.6297,-2.20793,-2.67612,0.124933,1.02997,1.40695,0.0300967,-0.0011839,-0.00253047,1.75124,0.0202079,0.0182915,-0.33373,8.91663,6.44708,6.45993,6.34327,6.4561,6.75241,6.45656,6.4187,9.63472,9.63383,9.63054,9.62796,9.62811,9.62679,9.6356,1.32486,1.62393,1.93476,1.54017,1.79923,2.16088,1.67038,-0.00186777,-0.00443752,-0.00360311,-0.0039779,-0.00391104,-0.00110066,-0.00081954,-0.00331219,-0.00318258,0.000161041,-0.000999177,-0.00183562,-0.00138353,-0.00499997,-0.00204256,-0.000581063,-0.000647201,-0.000345355,-0.0051436,-0.00383696,-0.00236318,-0.00249404,-0.00336471,-0.00362267,-0.00339435,-0.00357688,-0.00327153,-0.00432135,-0.00140711,-0.00125159,-0.000664949,-0.00179259,-0.00066547,-0.00106359,-0.00179403,-0.00404116,-0.00223602,0.000341735,-0.00387325,-0.00373907,-0.00154804,-0.0020526,3.4819,-23.2838,0.919754,0.203158,0.517257,0.4558,0.089589,0.00888849,0.000466083,0.00152075,0.205216,1,0.204111,-0.129482,-0.442053,-0.224536,-0.564062,0.055823,0.391968,-0.453701,0,0.978948,-0.0173992,-0.327672,-0.124436,0.0600715,0.120738,0.0612441,-0.186126,0,0,0.991429,0.0466367,0.247025,-0.189646,0.110279,0.506245,0.385613,0,0,0,0.833694,-0.278931,-0.429709,0.0839361,-0.325569,-0.25605,0,0,0,0,0.891782,-0.135758,0.14128,0.200238,-0.256952,0,0,0,0,0,0.662706,-0.0940712,-0.301355,0.0719456,0,0,0,0,0,0,0.966587,0.310274,-0.135771,0,0,0,0,0,0,0,0.503142,0.254387,0,0,0,0,0,0,0,0,0.625225,6.44592449838676,9.626630355468983,1.7089158510520834,-0.005088503679512069,-0.00020824615052837062,-0.00043047010558410056,-0.0025604428220839448,-0.0012866703649748075,-0.003720642728580508
-1,6.42694,9.21013,-2.22679,-2.6362,0.130758,1.0273,1.36397,0.179559,-0.00158765,-0.00239584,1.68771,0.0206616,0.013257,-0.336374,8.33738,6.40096,6.43269,6.37603,6.3811,6.44065,6.41809,6.4312,9.20561,9.22389,9.20322,9.20491,9.25414,9.17486,9.19382,1.36356,1.51362,1.85301,1.52997,1.73995,2.17103,1.65226,-0.00289587,-0.00243728,-0.00270418,-0.00415614,-0.00268608,-0.00174288,-0.000849042,-0.000945448,-0.00170779,-3.44506e-6,-0.00142564,-0.00228065,-0.00106536,-0.00168111,-0.000253623,-0.00468219,-0.000535935,-0.000624293,-0.00385507,-0.00218854,-0.000524408,-0.00288877,-0.00243762,-0.00365379,-0.00388776,-0.00240705,-0.00350803,-0.00223767,-0.00169386,-0.00124765,-0.000719117,-0.00213064,-0.000478892,-0.00132857,-0.0018,-0.00384715,-0.0020565,-0.0048592,-0.00486544,-0.000564425,-0.000743669,-0.00284604,6.44581,-12.4606,0.955046,0.216544,0.503873,0.445775,0.0224058,0.0299695,0.000734051,0.00133018,0.31175,1,-0.0299517,-0.200575,0.0343415,-0.478118,-0.185155,0.378864,-0.0104941,0.545113,0,0.999551,-0.0660061,0.216829,-0.0606438,-0.248452,0.137492,0.367461,0.122953,0,0,0.977452,0.344846,-0.261205,0.000406198,-0.158001,0.52498,0.426992,0,0,0,0.912627,-0.0817416,0.0788363,0.41202,-0.0511084,0.177327,0,0,0,0,0.832356,-0.0104683,-0.218319,0.178343,0.337838,0,0,0,0,0,0.947452,-0.252814,0.250826,0.123651,0,0,0,0,0,0,0.728873,-0.311585,-0.300458,0,0,0,0,0,0,0,0.628364,0.0569561,0,0,0,0,0,0,0,0,0.501023,6.412060895487587,9.189091881969349,2.312485261078584,-0.004542228355133715,-0.0009919890106939,-0.0016967113341861658,-0.004134833852985256,-0.0022753652275959817,-0.0037946230592654975
-1,6.56277,9.635,-2.21995,-2.68105,0.122838,1.04314,1.39657,0.0341012,-0.0012455,-0.00183188,1.79428,0.0181633,0.0112499,-0.305763,8.8316,6.55454,6.58194,6.52822,6.56392,6.58787,6.52921,6.56168,9.67028,9.66262,9.65985,9.57568,9.66518,9.66323,9.64353,1.33764,1.44617,1.87031,1.54411,1.74067,2.10583,1.65184,-0.00272496,-0.00257967,-0.00163541,-0.00413058,-0.000833775,-0.00146917,-0.00177149,-0.00350322,-0.00288441,-0.000721693,-0.000997806,-0.00224077,-0.000791128,-0.00178296,0.000337363,-0.000580591,-0.00327442,0.0000759026,-0.00111436,-0.00268123,-0.0030599,-0.000482803,-0.00096817,-0.00370735,-0.00039336,-0.0030853,-0.00276974,-0.00305477,-0.00152901,-0.00124042,-0.000514948,-0.00168534,-0.00134255,-0.000915039,-0.00161977,-0.00465837,-0.00310345,-0.000886201,-0.0037556,-0.00180852,-0.00324725,-0.000813591,8.36775,-8.77241,0.921832,0.202889,0.520633,0.457245,0.0438284,0.0296951,0.0012184,0.00144307,0.374194,1,0.128612,-0.0723771,0.469149,-0.153467,0.057452,0.120848,-0.285115,-0.0513456,0,0.991695,-0.0328711,0.435205,-0.155681,-0.0516555,-0.280229,0.281992,-0.133604,0,0,0.996836,0.243375,0.155859,-0.336165,-0.28041,-0.14839,0.066415,0,0,0,0.728879,-0.0366137,-0.137807,-0.587199,-0.535527,0.470402,0,0,0,0,0.962589,-0.241441,-0.0797493,0.144168,-0.095964,0,0,0,0,0,0.896515,0.0933483,-0.392317,-0.717396,0,0,0,0,0,0,0.684369,0.170732,-0.0867411,0,0,0,0,0,0,0,0.571432,0.134523,0,0,0,0,0,0,0,0,0.452038,6.641229253205256,9.649089337504366,2.0514285918794,-0.0009343131377759397,-0.0034766798755681196,-0.002029170141462762,-0.0015961921591462272,-0.0009595810539887484,-0.0009473261667454532
-1,6.45235,9.67189,-2.2029,-2.6935,0.123957,1.08717,1.38552,0.0208383,-0.00110603,-0.00196137,1.75252,0.0175064,0.013698,-0.312806,8.79861,6.46351,6.4754,6.39279,6.43532,6.43371,6.41848,6.46734,9.69947,9.70332,9.66046,9.60529,9.6987,9.68001,9.67678,1.38918,1.49088,1.83297,1.5241,1.80875,2.10848,1.68822,-0.00188867,-0.00207047,-0.00197602,-0.00399101,-0.000592628,-0.00108246,-0.00165704,-0.00257743,-0.00214895,-0.000142665,-0.0010661,-0.00263138,-0.00110686,-0.00335198,-0.00063399,-0.00124064,-0.00140209,-0.0000718685,-0.000872068,-0.0021527,-0.002284,-0.000987812,-0.000840974,-0.00377445,-0.00153694,-0.00261155,-0.00318026,-0.00197965,-0.00159354,-0.00110584,-0.00104249,-0.00176463,-0.00124829,-0.000953849,-0.00190281,-0.0028464,-0.00220848,-0.0020248,-0.00355515,-0.00107725,-0.00195196,-0.00127423,9.96408,-12.6487,0.923389,0.212689,0.509142,0.464171,0.0325876,0.0281798,0.000894041,0.00116618,0.287299,1,0.402457,-0.111446,0.391433,-0.0952351,0.00667537,0.0965974,0.103049,-0.0755791,0,0.915439,-0.0119095,0.415188,-0.138172,0.0471038,-0.0273238,0.343267,-0.0738608,0,0,0.993699,0.313062,-0.0638257,-0.140681,-0.185382,0.090075,0.00857464,0,0,0,0.759204,0.341929,-0.137159,-0.482046,-0.462394,0.563209,0,0,0,0,0.922415,0.183951,-0.305301,0.174985,-0.332416,0,0,0,0,0,0.961923,0.0572302,-0.420793,-0.588756,0,0,0,0,0,0,0.791646,-0.200772,0.122846,0,0,0,0,0,0,0,0.633744,0.0639254,0,0,0,0,0,0,0,0,0.441863,6.410262909526419,9.688161070783293,1.493024859029612,-0.003044354315297235,-0.003352363427318118,-0.003064914591914556,-0.0004051010603925143,-0.0003463537380919569,-0.0010876198214161644
-1,6.51039,9.47356,-2.24932,-2.67089,0.128884,1.07157,1.37661,0.203709,-0.00156364,-0.00275362,1.59944,0.0173783,0.0124749,-0.329641,8.83777,6.493,6.49607,6.49783,6.48925,6.49807,6.4986,6.52678,9.47222,9.46672,9.48143,9.47449,9.47571,9.48056,9.46733,1.29121,1.64688,1.90186,1.54436,1.73155,2.04538,1.65711,-0.00328087,-0.00326775,-0.00298784,-0.00426665,-0.00152028,-0.000971549,-0.00429886,-0.00301874,-0.000406483,0.000524628,-0.00111281,-0.000957609,-0.00166357,-0.00302705,-0.000925868,-0.00469995,-0.00321159,-0.000570747,-0.000213229,-0.00158402,-0.002819,-0.00194377,-0.00273652,-0.00433358,-0.0057928,-0.00210303,-0.00312688,-0.00404543,-0.00156189,-0.001585,-0.000554226,-0.00188794,-0.000607315,-0.000884523,-0.00178082,-0.00468179,-0.00179859,-0.00149481,-0.00430696,-0.00120122,-0.00068009,-0.00394713,14.3793,-5.67511,0.947616,0.204877,0.508498,0.450792,0.0250359,0.00702804,0.000679809,0.00170032,0.212048,1,-0.280555,-0.0105331,-0.513096,-0.223852,-0.0179625,0.0164924,-0.229819,0.393083,0,0.959838,0.0113096,0.282922,-0.00113577,-0.125753,-0.0439788,-0.0468478,0.437355,0,0,0.999881,0.1589,0.160675,0.238264,-0.307084,0.379982,0.228426,0,0,0,0.794631,-0.484512,-0.141325,0.580664,0.394608,-0.327051,0,0,0,0,0.830253,-0.0728394,-0.0500363,0.0273686,0.275516,0,0,0,0,0,0.94964,0.256728,0.29099,-0.025028,0,0,0,0,0,0,0.705627,-0.0886124,0.0463947,0,0,0,0,0,0,0,0.742705,-0.142173,0,0,0,0,0,0,0,0,0.629416,6.49728435107652,9.47303205065105,1.64073911216223,-0.002960539298317738,-0.0007783756305335256,-0.0025800258642461387,-0.0024560112150182876,-0.0020473550894072002,-0.002009404184618328
-1,6.51737,9.5598,-2.25478,-2.70401,0.130589,1.07343,1.3685,0.173107,-0.00123388,-0.00309308,1.61991,0.0162032,0.0114076,-0.358274,8.95258,6.50321,6.49777,6.48973,6.47457,6.48193,6.52398,6.53264,9.55682,9.55186,9.57516,9.55827,9.56611,9.56457,9.54489,1.35504,1.57867,1.84836,1.53882,1.78661,2.13313,1.65732,-0.00363196,-0.00324371,-0.00356457,-0.0039025,-0.00208158,-0.00141062,-0.00376304,-0.0036496,-0.00114509,0.000420347,-0.00105053,0.00010102,-0.00114042,-0.00431258,-0.000792022,-0.00273728,-0.00230805,-0.000120697,0.0000785945,-0.00338745,-0.00280569,-0.00256725,-0.00188024,-0.00364901,-0.00387883,-0.00508938,-0.00304612,-0.00277977,-0.00155278,-0.00132764,-0.000416721,-0.00190302,0.00029765,-0.00121374,-0.00160584,-0.00480742,-0.00149442,-0.0027329,-0.00383317,-0.000874673,0.0000790705,-0.00535187,13.9302,-6.13326,0.947053,0.210002,0.505646,0.44945,0.0350363,0.0083339,0.000648282,0.00169245,0.204397,1,-0.295473,0.0239661,-0.311834,-0.572823,-0.0594631,0.0148562,-0.234771,0.462944,0,0.955351,0.00120887,0.186171,0.0208086,-0.231637,0.0342846,0.00144306,0.282406,0,0,0.999712,0.165799,0.409345,0.188343,-0.213615,0.334861,0.243776,0,0,0,0.916848,-0.325492,-0.181022,0.50491,0.248814,-0.188564,0,0,0,0,0.630819,0.0589774,-0.125841,0.20351,0.350394,0,0,0,0,0,0.933321,-0.0861668,0.503248,0.0447244,0,0,0,0,0,0,0.821448,-0.424315,0.0283519,0,0,0,0,0,0,0,0.544171,-0.144103,0,0,0,0,0,0,0,0,0.681616,6.473019417474865,9.551834849170916,1.5444891017325773,-0.004713792844282845,-0.001890571903177953,-0.0014326387006986367,-0.003394350299914312,-0.001188276040279742,-0.004297303055270084
-1,6.47456,9.54697,-2.21619,-2.68499,0.12842,1.00833,1.39188,0.0257207,-0.00188231,-0.0019088,1.48387,0.0141264,0.011281,-0.331645,8.73382,6.45563,6.42851,6.44668,6.49263,6.45529,6.43665,6.43815,9.56259,9.5602,9.53226,9.55945,9.55257,9.54892,9.55522,1.27495,1.64878,1.85534,1.54675,1.75315,2.13427,1.6578,-0.00283021,-0.00192903,-0.00285691,-0.00391907,-0.000157769,-0.00150597,-0.00181114,-0.0015636,0.000910337,-0.000695621,-0.00120976,-0.000890691,-0.000904724,-0.000758857,-0.0000403556,-0.00135042,-0.000561469,-0.00020329,-0.000188297,-0.000577946,-0.00106666,-0.00281506,-0.000997617,-0.00186032,-0.00147646,-0.00355779,-0.00331765,-0.00148342,-0.00159242,-0.00114722,-0.00126211,-0.00186606,-0.000508746,-0.00109761,-0.00184807,-0.00107401,-0.00138794,-0.00167976,-0.00373373,-0.00100919,-0.00181073,-0.00153294,9.50409,-8.10987,0.941759,0.213104,0.512148,0.500455,0.0252303,0.0102895,0.0010747,0.00131894,0.223806,1,0.142606,-0.152283,-0.366841,-0.25576,-0.217689,-0.124093,-0.280162,-0.559458,0,0.989779,0.13774,-0.0535031,0.198574,0.24152,-0.196697,0.0910835,-0.191393,0,0,0.978692,-0.096136,-0.0319389,0.302779,0.17568,0.219327,-0.415143,0,0,0,0.923755,-0.292971,-0.269038,-0.511323,-0.296313,0.37768,0,0,0,0,0.899057,-0.183658,-0.0426995,0.393831,-0.304352,0,0,0,0,0,0.834562,-0.197895,-0.180205,0.058562,0,0,0,0,0,0,0.782695,0.0921903,-0.0154567,0,0,0,0,0,0,0,0.762386,0.0270653,0,0,0,0,0,0,0,0,0.488219,6.448770228609216,9.52961796162877,1.3519080779960806,-0.002091775307711127,-0.0013013483138025251,-0.0027520653119203387,-0.0006450812356303764,-0.0015179404115995573,-0.0014704851210355654
-1,6.42922,9.42949,-2.19686,-2.64856,0.126508,1.01842,1.37196,0.0227811,-0.00170978,-0.00217988,1.59131,0.0144595,0.011529,-0.335484,8.7133,6.43421,6.41154,6.38806,6.43444,6.39855,6.44511,6.38216,9.45675,9.42067,9.41781,9.45544,9.42491,9.42511,9.42645,1.40467,1.46282,1.79313,1.53047,1.78564,2.06924,1.67789,-0.00314625,-0.00188921,-0.00329019,-0.00428305,-0.00290481,-0.00134883,-0.00331392,-0.00318354,-0.00158086,-0.000493592,-0.00122062,-0.000248546,-0.00134839,-0.00218197,0.000274357,-0.00417051,-0.00258737,-0.000464162,-0.00101615,-0.00236753,-0.0010286,-0.00459182,-0.000772425,-0.00205188,-0.00189206,-0.00264321,-0.0030645,-0.00341948,-0.00178674,-0.00135861,-0.00104366,-0.00204824,-0.000270435,-0.00104443,-0.00202017,-0.00248031,-0.000522422,-0.00220134,-0.00399965,-0.000963934,-0.00304492,-0.00304185,9.91766,-8.37125,0.925133,0.208271,0.508868,0.478527,0.0403019,0.0139461,0.000669322,0.00123748,0.191215,1,0.393996,-0.0592456,0.450638,-0.250017,-0.0292592,-0.0940346,-0.0695259,-0.139791,0,0.919112,0.142664,-0.40961,0.346384,0.599748,-0.1809,0.139964,-0.205364,0,0,0.987996,0.0834128,0.497965,0.463724,-0.0498434,0.195626,-0.416849,0,0,0,0.788789,-0.431439,0.0570653,-0.293151,-0.155316,0.35401,0,0,0,0,0.619194,-0.372209,0.363929,0.493956,0.0706498,0,0,0,0,0,0.531611,-0.242687,-0.183998,-0.0755599,0,0,0,0,0,0,0.823814,-0.361475,0.320549,0,0,0,0,0,0,0,0.710402,0.596404,0,0,0,0,0,0,0,0,0.412369,6.390053073649156,9.43455433589574,1.3939841360184702,-0.0027931231930866042,-0.0016681959785382434,-0.003058538912941793,-0.002249167271073175,-0.0014355472343217134,-0.0012703611566829926
